Date,Account,Name,Reference,Type,Value,VATValue,PaidIndicator
11/28/2008,CUST771,KMS SERVICES LIMITED,CRE6784,C/Note,"-66,936.50","-9,936.50",
11/9/2018,CUST774,PLATFORM SUPPORT SERVICES,CRE9172,C/Note,-188.72,-31.45,
11/15/2018,CUST774,PLATFORM SUPPORT SERVICES,1803646,Receipt,-8.08,0.00,
12/10/2018,CUST774,PLATFORM SUPPORT SERVICES,INV486618,Invoice,585.68,97.61,
12/14/2018,CUST774,PLATFORM SUPPORT SERVICES,INV486739,Invoice,"1,398.51",233.08,
1/10/2019,CUST774,PLATFORM SUPPORT SERVICES,INV487114,Invoice,"2,452.34",408.72,
1/15/2019,CUST774,PLATFORM SUPPORT SERVICES,INV487204,Invoice,174.17,29.03,
2/5/2019,CUST774,PLATFORM SUPPORT SERVICES,INV487595,Invoice,192.90,32.15,
2/12/2019,CUST774,PLATFORM SUPPORT SERVICES,INV487747,Invoice,395.15,65.86,
11/28/2008,CUST778,CO-OPERATIVE BANK PLC,INV430096,Invoice,"43,179.37","6,395.97",
11/28/2008,CUST778,CO-OPERATIVE BANK PLC,INV430099,Invoice,"43,179.37","6,395.97",
11/28/2008,CUST778,CO-OPERATIVE BANK PLC,CRE6534,C/Note,"-43,179.37","-6,395.97",
11/28/2008,CUST778,CO-OPERATIVE BANK PLC,CRE6535,C/Note,"-43,179.37","-6,395.97",
1/16/2019,CUST785,MONKS SECURITY SYSTEMS LTD,INV487236,Invoice,371.74,61.96,
2/5/2019,CUST786,LEX AUTOLEASE,INV487677,Invoice,"23,832.60","3,972.10",
7/24/2013,CUST788,WESTFIELD LEASING,INV454152,Invoice,"61,628.19","10,225.53",
8/7/2013,CUST788,WESTFIELD LEASING,CRE7831,C/Note,"-61,628.19","-10,225.53",
2/19/2019,CUST797,SECURE ONE LIMITED,INV487877,Invoice,358.80,59.80,
1/16/2019,CUST8,FACELIFT ACCESS HIRE,INV487248,Invoice,47.96,8.00,
1/30/2019,CUST8,FACELIFT ACCESS HIRE,INV487525,Invoice,960.00,160.00,
2/13/2019,CUST8,FACELIFT ACCESS HIRE,INV487762,Invoice,551.29,91.88,
2/19/2019,CUST8,FACELIFT ACCESS HIRE,CRE9258,C/Note,-551.29,-91.88,
2/19/2019,CUST8,FACELIFT ACCESS HIRE,INV487832,Invoice,365.26,60.88,
1/30/2019,CUST801,SSE CONTRACTING LIMITED,INV487529,Invoice,837.00,139.50,
2/21/2019,CUST801,SSE CONTRACTING LIMITED,INV487962,Invoice,648.00,108.00,
12/11/2018,CUST802,DONNELLY FINANCE,1803800,Receipt,"-1,050.00",0.00,
2/5/2019,CUST802,DONNELLY FINANCE,INV487667,Invoice,150.00,25.00,
2/5/2019,CUST802,DONNELLY FINANCE,INV487668,Invoice,150.00,25.00,
2/5/2019,CUST802,DONNELLY FINANCE,INV487669,Invoice,150.00,25.00,
2/5/2019,CUST802,DONNELLY FINANCE,INV487670,Invoice,150.00,25.00,
2/5/2019,CUST802,DONNELLY FINANCE,INV487671,Invoice,150.00,25.00,
2/5/2019,CUST802,DONNELLY FINANCE,INV487672,Invoice,150.00,25.00,
2/5/2019,CUST802,DONNELLY FINANCE,INV487673,Invoice,150.00,25.00,
2/5/2019,CUST802,DONNELLY FINANCE,INV487674,Invoice,150.00,25.00,
4/5/2017,CUST809,AMEY LG LIMITED,INV475361,Invoice,336.00,56.00,
4/26/2017,CUST809,AMEY LG LIMITED,CRE8700,C/Note,-336.00,-56.00,
2/6/2019,CUST811,BRIGGS EQUIPMENT UK LTD,INV487695,Invoice,47.06,7.84,
2/21/2019,CUST826,EURO COMMERCIALS,CRE9263,C/Note,"-8,097.60","-1,349.60",
2/21/2019,CUST826,EURO COMMERCIALS,CRE9264,C/Note,"-8,097.60","-1,349.60",
1/24/2019,CUST829,LONDON BORO OF NEWHAM,INV487373,Invoice,370.30,61.72,
11/28/2018,CUST851,COMPUTERISED & DIGITAL,INV486310,Invoice,"59,552.60","9,874.60",
1/8/2019,CUST851,COMPUTERISED & DIGITAL,CRE9224,C/Note,"-59,552.60","-9,874.60",
9/26/2018,CUST853,AYLESFORD ELECTRICAL CONTRACTS,INV485039,Invoice,"57,975.80","9,611.80",
2/20/2019,CUST853,AYLESFORD ELECTRICAL CONTRACTS,INV487897,Invoice,13.37,2.23,
12/21/2009,CUST856,SPECIALISED CANVAS SERVICES,INV435416,Invoice,172.50,22.50,
12/31/2009,CUST856,SPECIALISED CANVAS SERVICES,CRE6845,C/Note,-172.50,-22.50,
9/28/2018,CUST857,REACTIVE ZERO TWO LTD,INV485147,Invoice,385.02,64.17,
1/11/2019,CUST857,REACTIVE ZERO TWO LTD,INV487163,Invoice,370.30,61.72,
2/7/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV480447,Invoice,619.31,103.22,
2/28/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481122,Invoice,436.80,72.80,
2/28/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481123,Invoice,947.46,157.91,
2/28/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481124,Invoice,"1,182.72",197.12,
2/28/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481125,Invoice,624.49,104.08,
2/28/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481126,Invoice,585.60,97.60,
2/28/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481127,Invoice,"1,064.61",177.43,
2/28/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481128,Invoice,473.92,78.99,
3/9/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481422,Invoice,653.10,108.85,
3/9/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481423,Invoice,62.53,10.42,
3/23/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481709,Invoice,139.78,23.30,
3/23/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481710,Invoice,127.18,21.20,
3/23/2018,CUST859,TRUCK CRANE SERVICES(UK)LTD,INV481733,Invoice,228.55,38.09,
1/23/2019,CUST86,VIDIONIC SECURITY SYSTEMS LTD,INV487333,Invoice,51.47,8.58,
1/8/2010,CUST861,REVITALISE,INV435613,Invoice,176.25,26.25,
1/15/2010,CUST861,REVITALISE,a/c,Receipt,"-1,150.00",0.00,
3/5/2010,CUST861,REVITALISE,INV436361,Invoice,"5,846.31",870.74,
5/31/2011,CUST861,REVITALISE,CRE7224,C/Note,"-7,200.00","-1,200.00",
6/3/2011,CUST861,REVITALISE,CHEQUE 4712,Adjustment,"2,327.44",0.00,
2/3/2010,CUST865,GENERAL MOTORS IRELAND LTD,INV435863,Invoice,"5,940.00",0.00,
8/21/2010,CUST865,GENERAL MOTORS IRELAND LTD,435863,Receipt,"-5,530.27",0.00,
8/26/2010,CUST865,GENERAL MOTORS IRELAND LTD,CRE6983,C/Note,-409.73,0.00,
2/19/2019,CUST867,FMG SUPPORT FLEET,INV487831,Invoice,"1,146.60",191.10,
10/2/2018,CUST868,RINGWAY JACOBS LIMITED,1803397,Receipt,"-4,885.77",0.00,
1/24/2019,CUST868,RINGWAY JACOBS LIMITED,INV487375,Invoice,292.80,48.80,
1/30/2019,CUST868,RINGWAY JACOBS LIMITED,INV487516,Invoice,"3,847.02",641.16,
2/5/2019,CUST868,RINGWAY JACOBS LIMITED,INV487679,Invoice,223.50,37.25,
2/5/2019,CUST868,RINGWAY JACOBS LIMITED,INV487680,Invoice,223.50,37.25,
2/19/2019,CUST868,RINGWAY JACOBS LIMITED,INV487874,Invoice,"1,894.65",315.78,
2/19/2019,CUST868,RINGWAY JACOBS LIMITED,INV487875,Invoice,256.20,42.70,
2/19/2019,CUST868,RINGWAY JACOBS LIMITED,INV487891,Invoice,"6,523.44","1,087.24",
2/21/2019,CUST868,RINGWAY JACOBS LIMITED,INV487968,Invoice,"1,680.00",280.00,
5/8/2018,CUST870,A K LIGHTING & SIGNS,INV482503,Invoice,"1,814.77",302.46,
11/21/2018,CUST873,AA LIGHTING CONTRACTORS LTD,INV486189,Invoice,109.80,18.30,
2/13/2019,CUST873,AA LIGHTING CONTRACTORS LTD,INV487770,Invoice,371.74,61.96,
2/13/2019,CUST873,AA LIGHTING CONTRACTORS LTD,INV487771,Invoice,678.36,113.06,
2/13/2019,CUST873,AA LIGHTING CONTRACTORS LTD,INV487772,Invoice,370.30,61.72,
2/13/2019,CUST873,AA LIGHTING CONTRACTORS LTD,INV487773,Invoice,370.30,61.72,
2/13/2019,CUST873,AA LIGHTING CONTRACTORS LTD,INV487774,Invoice,274.50,45.75,
2/19/2019,CUST881,SPECIALISED CANVAS SERVICES,INV487880,Invoice,358.80,59.80,
2/6/2019,CUST887,JOHN REDDEN LTD,INV487703,Invoice,222.48,37.08,
8/26/2010,CUST892,K G RADFORD,INV438949,Invoice,180.66,26.91,
5/31/2011,CUST892,K G RADFORD,STREET LIGHTING,Adjustment,-240.88,0.00,
6/3/2011,CUST892,K G RADFORD,CHEQUE 4723,Adjustment,60.22,0.00,
8/31/2010,CUST897,STREET LIGHTING ACCESS,000,Receipt,-240.88,0.00,
5/31/2011,CUST897,STREET LIGHTING ACCESS,K G RADFORD,Adjustment,240.88,0.00,
9/10/2010,CUST899,DAY'S ACCIDENT REPAIRS,345,Receipt,"-2,010.00",0.00,
9/30/2010,CUST899,DAY'S ACCIDENT REPAIRS,000,Adjustment,"2,010.00",0.00,
3/31/2016,CUST906,DONNELLY BROS (DUNGANNON) VW,CRE8471,C/Note,"-1,242.00",-207.00,
5/9/2016,CUST906,DONNELLY BROS (DUNGANNON) VW,CRE8498,C/Note,"-1,242.00",-207.00,
6/27/2016,CUST906,DONNELLY BROS (DUNGANNON) VW,CRE8526,C/Note,-414.00,-69.00,
9/26/2016,CUST906,DONNELLY BROS (DUNGANNON) VW,CRE8581,C/Note,-828.00,-138.00,
1/10/2017,CUST906,DONNELLY BROS (DUNGANNON) VW,CRE8631,C/Note,"-1,656.00",-276.00,
12/6/2018,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV486490,Invoice,199.20,33.20,
12/6/2018,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV486491,Invoice,184.80,30.80,
1/7/2019,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV486984,Invoice,184.80,30.80,
1/7/2019,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV486985,Invoice,199.20,33.20,
1/7/2019,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV486986,Invoice,679.20,113.20,
1/7/2019,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV486987,Invoice,679.20,113.20,
1/7/2019,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV486988,Invoice,679.20,113.20,
1/7/2019,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV486989,Invoice,679.20,113.20,
1/28/2019,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV487443,Invoice,"2,357.54",392.92,
2/5/2019,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV487683,Invoice,199.20,33.20,
2/5/2019,CUST919,EUROVIA INFRASTRUCTURE SERVICE,INV487684,Invoice,184.80,30.80,
2/21/2019,CUST924,DUDLEY MBC,INV487928,Invoice,200.35,33.39,
2/4/2011,CUST927,ACCESS PLATFORMS DIRECT LTD,INV441174,Invoice,597.74,99.62,
2/17/2011,CUST927,ACCESS PLATFORMS DIRECT LTD,CRE7146,C/Note,-597.74,-99.62,
2/7/2019,CUST929,UK INSPECT LTD,INV487719,Invoice,"3,129.66",521.60,
9/28/2018,CUST931,ELECTRICITY NORTH WEST LTD,INV485141,Invoice,433.16,72.19,
11/30/2018,CUST931,ELECTRICITY NORTH WEST LTD,INV486399,Invoice,360.24,60.04,
11/30/2018,CUST931,ELECTRICITY NORTH WEST LTD,INV486401,Invoice,932.88,155.48,
11/30/2018,CUST931,ELECTRICITY NORTH WEST LTD,INV486402,Invoice,532.20,88.70,
11/30/2018,CUST931,ELECTRICITY NORTH WEST LTD,INV486403,Invoice,370.03,61.67,
1/7/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487020,Invoice,436.80,72.80,
1/7/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487021,Invoice,475.80,79.30,
1/7/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487022,Invoice,358.80,59.80,
1/7/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487023,Invoice,948.06,158.01,
1/16/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487227,Invoice,360.24,60.04,
1/16/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487228,Invoice,439.48,73.25,
1/16/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487229,Invoice,360.24,60.04,
1/16/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487230,Invoice,371.74,61.96,
1/16/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487231,Invoice,380.24,63.38,
1/16/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487232,Invoice,573.43,95.57,
1/17/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487264,Invoice,31.38,5.23,
1/17/2019,CUST931,ELECTRICITY NORTH WEST LTD,1803976,Receipt,"-2,628.51",0.00,
1/24/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487367,Invoice,436.80,72.80,
1/24/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487368,Invoice,813.56,135.59,
1/28/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487440,Invoice,360.24,60.04,
1/28/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487441,Invoice,495.43,82.57,
1/28/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487442,Invoice,360.24,60.04,
1/31/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487582,Invoice,"39,932.40","6,655.40",
2/4/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487558,Invoice,"39,932.40","6,655.40",
2/4/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487559,Invoice,"39,932.40","6,655.40",
2/4/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487573,Invoice,16.02,2.67,
2/20/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487892,Invoice,"39,846.00","6,641.00",
2/20/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487893,Invoice,"39,846.00","6,641.00",
2/20/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487894,Invoice,"39,846.00","6,641.00",
2/21/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487916,Invoice,"39,846.00","6,641.00",
2/21/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487917,Invoice,"39,932.40","6,655.40",
2/21/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487918,Invoice,"39,932.40","6,655.40",
2/21/2019,CUST931,ELECTRICITY NORTH WEST LTD,INV487919,Invoice,"39,932.40","6,655.40",
2/5/2019,CUST936,SERCO LIMITED,INV487681,Invoice,223.50,37.25,
2/5/2019,CUST936,SERCO LIMITED,INV487682,Invoice,223.50,37.25,
2/6/2019,CUST939,STEBBINGS CAR CENTRE LTD,INV487700,Invoice,47.06,7.84,
1/29/2019,CUST951,ALFA TAIL LIFTS,INV487469,Invoice,196.83,32.80,
2/8/2019,CUST951,ALFA TAIL LIFTS,INV487724,Invoice,191.43,31.90,
2/8/2019,CUST951,ALFA TAIL LIFTS,INV487725,Invoice,178.83,29.80,
1/9/2019,CUST953,SDB EQUIPMENT (M/C'S),INV487028,Invoice,"35,378.60","5,845.60",
1/23/2019,CUST953,SDB EQUIPMENT (M/C'S),CRE9230,C/Note,"-35,378.60","-5,845.60",
12/22/2017,CUST969,COLAS LTD,INV479680,Invoice,"164,447.20","27,371.20",
11/9/2018,CUST969,COLAS LTD,INV486017,Invoice,81.46,13.58,
2/7/2019,CUST969,COLAS LTD,CRE9242,C/Note,-62.78,-10.46,
2/6/2019,CUST979,KNOWSLEY MBC (ACCOUNTS),INV487697,Invoice,62.89,10.48,
2/15/2012,CUST982,SURE BUILDING SERVICES,INV446274,Invoice,294.00,49.00,
10/7/2014,CUST982,SURE BUILDING SERVICES,bad debt,Adjustment,-294.00,0.00,
10/29/2018,CUST990,DRB UK MAINTENANCE LTD,INV485674,Invoice,381.06,63.51,
1/9/2019,CUST996,TRUCK PARTS N WALES-ST ASAPH,INV487088,Invoice,47.96,8.00,
1/11/2019,D0080,DERBYSHIRE COUNTY COUNCIL,INV487124,Invoice,358.80,59.80,
1/11/2019,D0080,DERBYSHIRE COUNTY COUNCIL,INV487125,Invoice,358.80,59.80,
2/19/2019,D0080,DERBYSHIRE COUNTY COUNCIL,INV487851,Invoice,358.80,59.80,
2/19/2019,D0080,DERBYSHIRE COUNTY COUNCIL,INV487852,Invoice,358.80,59.80,
12/14/2018,G0050,GUEST TRUCK & VAN,INV486732,Invoice,"58,632.00","9,772.00",
10/29/2018,G0101,G M BRITON PUBLIC WORKS LTD,INV485687,Invoice,366.00,61.00,
1/28/2019,G0101,G M BRITON PUBLIC WORKS LTD,INV487446,Invoice,370.30,61.72,
1/9/2019,H0100,HY-ACC SERVICES LIMITED,INV487066,Invoice,144.36,24.06,
1/29/2019,H0100,HY-ACC SERVICES LIMITED,INV487472,Invoice,199.25,33.21,
1/30/2019,H0100,HY-ACC SERVICES LIMITED,INV487510,Invoice,28.37,4.73,
2/8/2019,H0100,HY-ACC SERVICES LIMITED,INV487729,Invoice,"3,105.66",517.60,
12/6/2018,L0020,LEASEPLAN UK,INV486492,Invoice,674.40,112.40,
1/24/2019,L0070,LANCASHIRE COUNTY ENG SERVICE,INV487389,Invoice,47.96,8.00,
2/11/2019,L0070,LANCASHIRE COUNTY ENG SERVICE,INV487735,Invoice,"3,105.66",517.60,
12/31/2015,M0053,MILES ROBINSON (EXETER),JAN BACS,Adjustment,500.33,0.00,
1/8/2016,M0053,MILES ROBINSON (EXETER),CORRECTION,Adjustment,-500.33,0.00,
1/24/2019,M0054,MILES ROBINSON (GLOUCESTER)LTD,INV487388,Invoice,"2,864.83",477.47,
2/5/2019,M0054,MILES ROBINSON (GLOUCESTER)LTD,INV487591,Invoice,25.99,4.33,
2/5/2019,M0054,MILES ROBINSON (GLOUCESTER)LTD,INV487592,Invoice,106.31,17.72,
2/6/2019,M0054,MILES ROBINSON (GLOUCESTER)LTD,INV487698,Invoice,"2,854.36",475.72,
2/13/2019,M0054,MILES ROBINSON (GLOUCESTER)LTD,INV487764,Invoice,76.58,12.76,
4/5/2017,M0100,MOTOR DISTRIBUTORS LTD,INV475373,Invoice,373.18,0.00,
4/12/2017,M0100,MOTOR DISTRIBUTORS LTD,INV475537,Invoice,750.00,0.00,
8/11/2017,M0100,MOTOR DISTRIBUTORS LTD,INV477447,Invoice,70.00,0.00,
3/23/2018,M0100,MOTOR DISTRIBUTORS LTD,INV481732,Invoice,78.40,0.00,
6/27/2018,M0100,MOTOR DISTRIBUTORS LTD,INV483469,Invoice,"1,616.64",0.00,
7/18/2018,M0100,MOTOR DISTRIBUTORS LTD,INV483829,Invoice,0.00,0.00,
7/27/2018,M0100,MOTOR DISTRIBUTORS LTD,INV484045,Invoice,718.20,0.00,
9/11/2018,M0100,MOTOR DISTRIBUTORS LTD,INV484831,Invoice,356.58,0.00,
9/11/2018,M0100,MOTOR DISTRIBUTORS LTD,INV484832,Invoice,244.80,0.00,
9/27/2018,M0100,MOTOR DISTRIBUTORS LTD,INV485062,Invoice,0.00,0.00,
11/14/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486035,Invoice,384.72,0.00,
11/16/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486153,Invoice,65.14,0.00,
11/16/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486154,Invoice,556.72,0.00,
11/21/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486207,Invoice,54.36,0.00,
11/22/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486225,Invoice,330.38,0.00,
11/26/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486276,Invoice,"6,149.55",0.00,
11/29/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486343,Invoice,901.60,0.00,
11/29/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486344,Invoice,526.81,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486520,Invoice,57.74,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486560,Invoice,156.06,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486561,Invoice,229.19,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486562,Invoice,148.05,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486563,Invoice,236.83,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486564,Invoice,147.79,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486581,Invoice,186.53,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486582,Invoice,27.86,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486583,Invoice,13.22,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486584,Invoice,755.88,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486585,Invoice,717.75,0.00,
12/6/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486586,Invoice,21.27,0.00,
12/10/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486616,Invoice,207.82,0.00,
12/11/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486636,Invoice,4.50,0.00,
12/12/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486649,Invoice,23.46,0.00,
12/13/2018,M0100,MOTOR DISTRIBUTORS LTD,CRE9214,C/Note,"-1,037.83",0.00,
12/13/2018,M0100,MOTOR DISTRIBUTORS LTD,CRE9215,C/Note,-226.01,0.00,
12/14/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486735,Invoice,133.04,0.00,
12/14/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486736,Invoice,"1,473.34",0.00,
12/17/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486770,Invoice,"14,310.08",0.00,
12/19/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486805,Invoice,224.88,0.00,
12/19/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486806,Invoice,251.60,0.00,
12/19/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486807,Invoice,"3,638.53",0.00,
12/19/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486808,Invoice,222.72,0.00,
12/19/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486809,Invoice,144.07,0.00,
12/21/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486883,Invoice,24.54,0.00,
12/21/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486884,Invoice,65.68,0.00,
12/21/2018,M0100,MOTOR DISTRIBUTORS LTD,INV486885,Invoice,490.03,0.00,
1/9/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487071,Invoice,196.46,0.00,
1/9/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487072,Invoice,151.67,0.00,
1/9/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487073,Invoice,49.70,0.00,
1/10/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487107,Invoice,"2,691.56",0.00,
1/10/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487108,Invoice,197.08,0.00,
1/10/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487109,Invoice,181.28,0.00,
1/10/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487110,Invoice,605.55,0.00,
1/14/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487181,Invoice,81.68,0.00,
1/15/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487199,Invoice,394.16,0.00,
1/15/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487200,Invoice,"2,496.54",0.00,
1/15/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487201,Invoice,202.66,0.00,
1/15/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487202,Invoice,486.82,0.00,
1/16/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487251,Invoice,2.84,0.00,
1/21/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487288,Invoice,"1,551.93",0.00,
1/23/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487328,Invoice,782.41,0.00,
1/25/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487411,Invoice,424.76,0.00,
1/29/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487474,Invoice,57.50,0.00,
1/29/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487475,Invoice,0.75,0.00,
1/31/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487543,Invoice,"1,056.75",0.00,
1/31/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487544,Invoice,49.95,0.00,
1/31/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487545,Invoice,271.41,0.00,
2/5/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487593,Invoice,"2,420.55",0.00,
2/7/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487716,Invoice,4.40,0.00,
2/13/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487765,Invoice,456.23,0.00,
2/15/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487795,Invoice,"3,058.56",0.00,
2/19/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487819,Invoice,253.92,0.00,
2/19/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487820,Invoice,262.69,0.00,
2/21/2019,M0100,MOTOR DISTRIBUTORS LTD,INV487936,Invoice,534.37,0.00,
3/11/2005,N0150,NORTHSIDE TRUCK CENTRE,INV412929,Invoice,"27,500.88","4,095.88",
4/1/2005,N0150,NORTHSIDE TRUCK CENTRE,CRE5647,C/Note,"-27,500.88","-4,095.88",
2/21/2019,P0050,A M  PHILLIP LTD,INV487912,Invoice,"53,546.40","8,924.40",
1/21/2019,S0030,SSE PLC,INV487314,Invoice,47.00,7.83,
1/31/2019,S0030,SSE PLC,INV487548,Invoice,47.00,7.83,
12/19/2018,S0100,Versalift Staff Sales,INV486815,Invoice,"2,300.00",0.00,
11/1/2017,S0200,SUSPENSE ACCOUNT,T0040,Adjustment,391.97,0.00,
5/22/2018,S0200,SUSPENSE ACCOUNT,1802602,Receipt,-759.60,0.00,
7/11/2018,S0200,SUSPENSE ACCOUNT,1802932,Receipt,-234.92,0.00,
7/31/2018,S0200,SUSPENSE ACCOUNT,CC014,Adjustment,-198.30,0.00,
7/31/2018,S0200,SUSPENSE ACCOUNT,CC1103,Adjustment,-78.84,0.00,
7/31/2018,S0200,SUSPENSE ACCOUNT,cc258,Adjustment,-100.07,0.00,
7/31/2018,S0200,SUSPENSE ACCOUNT,cc408,Adjustment,-463.44,0.00,
7/31/2018,S0200,SUSPENSE ACCOUNT,suspense,Adjustment,-7.51,0.00,
9/5/2018,S0200,SUSPENSE ACCOUNT,1803236,Receipt,-480.00,0.00,
9/6/2018,S0200,SUSPENSE ACCOUNT,1803150,Receipt,-797.51,0.00,
9/7/2018,S0200,SUSPENSE ACCOUNT,1803266,Receipt,-360.00,0.00,
9/13/2018,S0200,SUSPENSE ACCOUNT,CUST97,Adjustment,-513.12,0.00,
9/13/2018,S0200,SUSPENSE ACCOUNT,CUST790,Adjustment,-727.20,0.00,
10/16/2018,S0200,SUSPENSE ACCOUNT,CC399,Adjustment,-7.24,0.00,
10/16/2018,S0200,SUSPENSE ACCOUNT,CC716,Adjustment,-109.93,0.00,
