Company,VendorID,Name,VendorNum,Address1,Address2,Address3,City,State,ZIP,PhoneNum,DefaultFOB,TermsCode
VE,RIC0004,RICHMOND FORD LINCOLN,820,4600 WEST BROAD STREET,,,RICHMOND,VA,23230,(804) 358-5521,,5
VE,RID0000,RIDE-AWAY,821,2460 ARMISTEAD AVE,,,NORRISTOWN,PA,19403,,,99
VE,RIT0000,"RITTER, RONALD",822,240 HILL ROAD,,,PALMERTON,PA,18071,,,00
VE,RIV0000,RIVERSIDE MFG.,823,PO BOX 6069 -DEPT. 203,,,INDIANAPOLIS,IN,46206-6069,(800) 428-4449,,1
VE,RMK0000,RICHARD B. HASONICH,824,2858 CHRISTINE STREET,,,BETHLEHEM,PA,18020,610-972-9820,,00
VE,RMS0001,"STOMS COMPANIES, LLC",825,T/A RMS,PO BOX 1000,821 R BALTIMORE BLVD,WESTMINSTER,MD,21157,(410) 876-1160,,1
VE,ROB0002,ROB'S TOWING & RECOVERY,826,2700 VETERANS HIGHWAY,,,BRISTOL,PA,19007,(215) 826-9200,,00
VE,ROB0006,ROBERT'S & SONS,827,20 JEWELL ST,,,GARFIELD,NJ,7026,201-341-5943,,1
VE,ROC0005,ROECHLING ENGINEERING PLASTICS,828,903 GASTONIA TECHNOLOGY PKY,,,DALLAS,NC,28034,(800) 346-1739,,99
VE,ROC0007,ROCKAUTO LLC,829,6418 NORMANDY LANE,SUITE 100,,MADISON,WI,53719,(608) 661-1376,,00
VE,ROC0008,ROCK MILLS,830,1334 VALLEY DRIVE,,,ROCK VALLEY,IA,51247,(712) 451-6550,,8
VE,ROL0001,ROLL-A-REEL,831,618 MAPLE TRACE,,,CINCINNATI,OH,45246,(513) 761-8500,,1
VE,ROL0002,ROLLIE WILLIAMS PAINT SPOT,832,1179 KENT STREET,,,ELKHART,IN,46514,(800) 449-7768,,1
VE,ROL0003,ROLLING STAR MFG. INC,833,125 LIBERTY LANE,PO BOX 471,,BARNEVELD,NY,13304,(315) 896-4767,,00
VE,ROM0000,ROMA'S RADIATOR SPECIALTIES,834,5109 SOUTHWAY SW,,,CANTON,OH,44706,330-478-1778,,1
VE,RON0003,"MICHAEL F RONCA & SONS, INC",835,179 MIKRON ROAD,,,BETHLEHEM,PA,18020,(610) 841-4100,,1
VE,ROS0002,"ROSS BODY & FRAME, INC.",836,1046 N. GILMORE STREET,,,ALLENTOWN,PA,18103-1211,(610) 435-8013,,1
VE,ROS0005,ROSCO VISION SYSTEMS,837,90-21 144TH PLACE,,,JAMAICA,NY,11435,(718) 526-2601,,1
VE,ROS0006,ALEX ROSARIO,838,,,,,,,,,00
VE,ROY0001,ROYS' STEINER SALES & SERVICE,839,151 SOUSLEY ROAD,,,LENHARTSVILLE,PA,19534,(610) 756-6150,,1
VE,RSH0000,"R S HAHN & SONS, INC.",840,1131 SO. 25TH STREET,,,EASTON,PA,18042,330-705-7940,,1
VE,RTI0001,RTIC,841,20702 HEMPSTEAD ROAD,SUITE 110,,HOUSTON,TX,77065,(855) 527-6993,,99
VE,RUB0001,RUBBER-CAL,842,3012 SOUTH CRODDY WAY,,,SANTA ANA,CA,92704,(800) 370-9152,,99
VE,RUC0000,MIKE RUCH,843,,,,,,,,,00
VE,RUN0001,RUNNING BOARD WAREHOUSE,844,1250 E OVERDRIVE CIRCLE,,,HERNANDO,FL,34442,877-374-8229,,00
VE,RUS0002,RUSH TRUCK CENTERS OF OH INC,845,RUSH ADMINISTRATIVE SERVICES,"RUSH ENTERPRISES, INC",P.O BOX 34630,SAN ANTONIO,TX,78265-4630,330-798-0600,,99
VE,RWB0000,R W BRYANT CONTRACTING INC.,846,31 KATHLEEN DR.,,,PLYMOUTH,MA,2360,508-730-9600,,00
VE,SAF0007,SAFEWARE INC.,847,PO BOX 64465,,,BALTIMORE,MD,21264-4465,(800) 331-6707,,1
VE,SAF0008,SAFETY VISION,848,6100 WEST SAM HOUSTON PKWY N.,,,HOUSTON,TX,77041,(800) 880-8855,,1
VE,SAF0009,SAFETY FIRST SYSTEMS,849,1055  PARSIPPANY BLVD.,SUITE 204,,PARSIPPANY,NJ,7054,(201) 267-8900,,1
VE,SAF0012,"SAFETY WARNING SPECIALISTS, INC.",850,PO BOX 8000826,,,BUFFALO,NY,14267,(877) 357-0222,,1
VE,SAF0013,SAFELITE AUTOGLASS,851,10 MAPLE AVE.,SUITE 300,,PINE BROOK,NJ,7058,(800) 800-2727,,99
VE,SAF0014,SAFETY SIGN,852,64 OUTWATER LANE,,,GARFIELD,NJ,7026,(973) 340-7889,,99
VE,SAH0000,SAHARA HEATER MFG. CO. INC.,853,22 PINEHURST AVENUE,,,NASHUA,NH,3062,(603) 888-7351,,1
VE,SAI0002,SAILS MARINE,854,105 HILLSIDE LANE,,,MONROE,CT,06468,(503) 620-0611,,99
VE,SAN0002,JARRAD SANTEE,855,203 FRONT ST,,,CATASAUQUA,PA,18032,,,00
VE,SAN0004,SAND & SEBOLT,856,"AEGIS TOWER, SUITE 1100",4940 MUNSON STREET NW,,CANTON,OH,44718,(330) 244-1174,,00
VE,SAN0005,SANDS CHRYSLER JEEP DODGE,857,501 NORTH WEST END BLVD.,,,QUAKERTOWN,PA,15951,(215) 679-7911,,1
VE,SAN0006,DALE SANTEE,858,,,,,,,,,00
VE,SAU0000,"SAUBER MANUFACTURING, INC",859,10 NORTH SAUBER ROAD,,,VIRGIL,IL,60151-1000,(800) 323-9147,,1
VE,SAW0000,SAWBLADE.COM,860,,,,,,,877-501-7297,,99
VE,SCH0004,"SCHALL'S BRAKES & REPAIRS, INC",861,7710 BETH-BATH PIKE,P O BOX 177,,BATH,PA,18014,(610) 837-0431,,1
VE,SCH0006,SCHWEITZER & CROSSON INC,862,418-5 CAREDEAN DR,,,HORSHAM,PA,19044,(215) 675-1200,,1
VE,SCH0011,JAMES SCHMIDT,863,,,,,,,,,00
VE,SCH0012,CASEY SCHWOYER,864,,,,,,,,,00
VE,SCH0013,THOMAS CURTIS SCHOOLS,865,8359 HOLLY RIDGE RD,,,MECHANICSVILLE,VA,23116,,,00
VE,SCO0003,SCOTT INDUSTRIAL,866,P.O. BOX 1387,,,DAYTON,OH,45401,(937) 233-8146,,1
VE,SCO0005,SCOTCHMAN INDUSTRIES,867,180 E HIGHWAY 14,PO BOX 850,,PHILIP,SD,57567,(800) 843-8844,,99
VE,SCT0001,SCTE NORTH NJ,868,6 EASTMANS RD,,,PARSIPPANY,NJ,7054,732-706-1261,,00
VE,SEL0003,SELLING PRECISION INC.,869,264 MARSHALL HILL ROAD,,,WEST MILFORD,NJ,7480,973-728-1214,,1
VE,SEN0000,"SENSATA TECHNOLOGIES, INC.",870,MFG OF DIMENSIONS INVERTERS,4467 WHITE BEAR PKWY,,SAINT PAUL,MN,55110-7626,(800) 553-6418,,15
VE,SER0000,"SERVICE TIRE TRUCK CENTER, INC",871,"2255 AVENUE ""A""",,,BETHLEHEM,PA,18017,(610) 691-8473,,13
VE,SHE0001,SHERWIN WILLIAMS,872,934 MARCON BLVD,,,ALLENTOWN,PA,18109,(610) 266-4900,,1
VE,SHE0002,SHERWIN WILLIAMS CO.INDUSTRIAL,873,1512 EAST COLUMBIA ST,,,ALLENTOWN,PA,18109,(610) 435-9210,,8
VE,SHE0005,SHERWIN WILLIAMS - CANTON,874,3820 TUSCARAWAS STREET,,,CANTON,OH,44708,(330) 477-9611,,1
VE,SHE0007,SHERWIN-WILLIAMS - MACUNGIE,875,7411 INDUSTRIAL PARKWAY,STORE 4323,,MACUNGIE,PA,18062,(610) 966-8122,,1
VE,SHU0000,"SHUR-CO, LLC",876,3353 SE GRAN PARK WAY,,,STUART,FL,34997,(772) 600-2636,,99
VE,SIG0003,SIGNATURE GRAPHICS,877,1000 SIGNATURE DRIVE,,,PORTER,IN,46304,(219) 926-4994,,1
VE,SIG0005,SIGNS DIRECT,878,410 E. LAFAYETTE ST,,,BLOOMINGTON,IL,61701,,,99
VE,SIG0006,SIGNS 365,879,51245 FILOMENA DRIVE,,,UTICA,MI,48315,800-265-8830,,99
VE,SIL0001,SILCO FIRE PROTECTION COMPANY,880,451 KENNEDY RD.,,,AKRON,OH,44305,(330) 535-4343,,5
VE,SKY0003,"STYLES LOGISTICS, INC.",881,"30 AIRPORT DRIVE, SUITE 2",,,LAGRANGEVILLE,NY,12540,(888) 759-4335,,99
VE,SKY002,"SKYLIFT, INC.",882,3000 LEAVITT ROAD,SUITES A & B,,LORAIN,OH,44053,(440) 960-2100,,5
VE,SLE0001,SLESNICK STEEL CORP,883,927 WARNER RD. S.E.,,,CANTON,OH,44707,330-453-8475,,1
VE,SMF0000,SMF Truck,884,1226 Little Gap Road,,,PALMERTON,PA,18071,610-824-7000,,00
VE,SMI0003,JASON SMITH,885,,,,,,,,,00
VE,SMI0010,SMILEY LIFTING SOLUTIONS,886,5326 WEST MONAVE STREET,,,PHOENIX,AZ,85043,(800) 452-5011,,13
VE,SNA0003,SNAP ON TOOLS,887,1014 PEAR ROAD,UNIT 1,,WALNUTPORT,PA,18088,732-773-3416,,99
VE,SNA0004,SNAP ON TOOLS,888,739 16TH ST NE,,,MASSILLON,OH,44646,330-705-7940,,99
VE,SNA0005,"SNAPLOCK INDUSTRIES, INC.",889,2330 CALIFORNIA AVENUE,,,SALT LAKE CITY,UT,84104,800-457-0174,,99
VE,SOF0001,SOFTWARE KING.COM,890,1125 FIR AVENUE #119,,,BLAINE,WA,98230,866-684-7371,,00
VE,SOK0000,DAVE SOKOL JR.,891,,,,,,,,,5
VE,SOK0001,DAVE SOKOL SR,892,308 E. HAZARD STREET,,,SUMMIT HILL,PA,18250,,,5
VE,SON0000,"SONAR SAFETY SYSTEMS, INC.",893,12411 MC CANN DRIVE,,,SANTA FE SPRINGS,CA,90670,(800) 326-6949,,1
VE,SOS0000,JOSEPH SOSKA,894,,,,,,,,,00
VE,SOU0001,SOUTH STAR CORPORATION,895,P O BOX 264,,,ELLISTON,VA,24087,(540) 268-2099,,1
VE,SOU0002,"SOUTHCO INDUSTRIES, INC.",896,1840 EAST DIXON BLVD,,,SHELBY,NC,28152,(704) 482-1477,,1
VE,SOU0010,SOUTHWEST OCEAN SERVICES,897,5721 HARVEY WILSON DRIVE,,,HOUSTON,TX,77020,(800) 231-6687,,99
VE,SOU0011,SOUTH SHORE FIRE & SAFETY,898,579 EAST MEADOW AVE.,,,EAST MEADOW,NY,11554,(516) 794-4000,,99
VE,SPA0000,SPARTA STEEL & EQUIPMENT CORP,899,PO BOX 418,,,EAST SPARTA,OH,44626-0418,(800) 732-4272,,1
VE,SPA0001,SPARTAN MOTORS USA INC,900,1541 REYNOLDS  ROAD,,,CHARLOTTE,MI,48813,(800) 722-3025,,99
VE,SPI0002,SPITZER CHEVROLET,901,7111 SUNSET STRIP NW,,,CANTON,OH,44720,330-499-3353,,5
VE,SPI0004,SPIREON,902,16802 ASTON,,,IRVINE,CA,92606,(877) 819-0015,,00
VE,SPI0006,SPIRADRILL INC,903,112 FM 153,,,SMITHVILLE,TX,78957,(512) 237-4140,,99
VE,SPR0004,SPRINTER PARTS DEPOT,904,www.sprinterpartsdeport.com,,,,,,(800) 944-5510,,99
VE,SRM0001,"SRM INDUSTRIES, INC.",905,1009 SOUTH GREEN BAY ROAD,SUITE 220,,LAKE FOREST,IL,60045-4041,(877) 744-6602,,1
VE,SST0000,S. STERLING COMPANY,906,102 INTERNATIONAL DRIVE,,,PEACHTREE CITY,GA,30269,(770) 632-8577,,99
VE,STA0000,STAPLES,907,P.O. BOX 9027,,,DES MOINES,IA,50368-9027,(610) 821-8723,,5
VE,STA0001,"STAVER HYDRAULICS CO, INC",908,7709 BETH-BATH PIKE,,,BATH,PA,18014,(610) 837-1818,,1
VE,STA0002,STATEWIDE TAX RECOVERY INC,909,100 N 3RD ST,PO BOX 752,,SUNBURY,PA,17801,(800) 326-9380,,00
VE,STA0004,"STAHL, INC",910,P O BOX 5440-N,,,CLEVELAND,OH,44193,(800) 277-8245,,1
VE,STA0006,STATE OF MARYLAND,911,,,,,,,,,00
VE,STA0009,STAR HEADLIGHT & LANTERN CO.,912,DIV OF SIGNAL VEHICLE PRODUCTS,455 ROCHESTER STREET,,AVON,NY,14414,(585) 226-9500,,1
VE,STA0010,"STAR PONTIAC GMC TRUCK, INC.",913,260 COUNTRY CLUB ROAD,,,EASTON,PA,18045,610-258-3800,,00
VE,STA0012,STAMM MANUFACTURING,914,4850 ORANGE AVE,,,FORT PIERCE,FL,34947,(800) 226-5056,,1
VE,STA0015,STATE OF NEW JERSEY - CBT,915,DIV OF TAXATION - CORP TAX,PO BOX 666,,TRENTON,NJ,08646-0666,,,00
VE,STA0016,STATE OF NEW JERSEY - CBT,916,DIVISION OF TAXATION,P. O. BOX 193,,TRENTON,NJ,08646-0193,,,00
VE,STA0017,STANLEY HYDRAULIC TOOLS,917,PO BOX 371011M,,,PITTSBURGH,PA,15251-0001,(503) 659-5660,,1
VE,STA0022,STATE OF MARYLAND,918,DEPARTMENT OF TAXATION,PERSONAL PROPERTY DIVISION,PO BOX 17052,BALTIMORE,MD,21297-1052,(410) 767-1340,,00
VE,STA0025,STARK COUNTY AUDITOR,919,110 CENTRAL PLAZA SOUTH,SUITE 220,,CANTON,OH,44702,,,00
VE,STA0027,STATE INSURANCE FUND,920,DISABILITY BENEFITS,PO BOX 5239,,NEW YORK,NY,10008-5239,(866) 697-4332,,00
VE,STA0028,STARK SANDBLASTING & PAINTING,921,211 23RD STREET NW,,,CANTON,OH,44709,(330) 478-0009,,1
VE,STA0029,STATE DEPT OF ASSESSMENTS &,922,TAXATION - MD,301 W PRESTON ST ROOM 801,,BALTIMORE,MD,21201,(410) 767-1494,,00
VE,STA0030,STATE OF NEW JERSEY-PART,923,FILING FEE & TAX PARTNERSHIP,FORM PART-100,PO BOX 642,TRENTON,NJ,08646-0642,,,00
VE,STA0032,"STATE AND FEDERAL POSTER, INC.",924,19223 E COLIMA ROAD #963,,,ROWLAND HEIGHTS,CA,91748,888-488-7678,,00
VE,STA0034,STATE AND FEDERAL POSTER.COM,925,ON LINE VENDOR,,,,,,,,00
VE,STA0035,STARK COUNTY SEWER,926,PO BOX 9972,,,CANTON,OH,44711-0972,330-451-2305,,00
VE,STA0037,STARK COUNTY CLERK OF COURTS,927,,,,,,,,,00
VE,STA0039,STARK COUNTY TREASURER,928,PO BOX 24815,,,CANTON,OH,44701-4815,,,00
VE,STA0041,STARBOARD MARINE REPAIR,929,6350 PROMLER AVE,,,NORTH CANTON,OH,44720,(330) 497-3300,,99
VE,STA0042,STAUFFNER GLOVE & SAFETY,930,P.O. BOX 45,,,RED HILL,PA,18076,(215) 679-4446,,99
VE,STA0043,STAR AUTO MALL,931,3730 NAZARETH PIKE,,,BETHLEHEM,PA,18020,610-419-3222,,00
VE,STE0001,JOEL STEIRER,932,3640 MILLER STREET,,,BETHLEHEM,PA,18020,,,5
VE,STE0002,"STELLAR INDUSTRIES, INC",933,NW 5175,PO BOX 1450,,MINNEAPOLIS,MN,55485-5175,(515) 923-3741,,1
VE,STE0003,STEPHENSON EQUIPMENT INC,934,7201 PAXTON STREET,,,HARRISBURG,PA,17111,(800) 325-6455,,1
VE,STE0004,STENGEL BROS. INC.,935,1105 SUMNER AVENUE,,,WHITEHALL,PA,18052,610-433-3149,,99
VE,STE0006,FRANK STEIRER GEN. CONTS. INC.,936,391 NAZARETH PIKE,,,BETHLEHEM,PA,18020,610-759-8435,,00
VE,STE0009,STERNERS HYDRAULICS,937,864 N WEST END BLVD,ROUTE 309,,QUAKERTOWN,PA,18951,(215) 536-5200,,00
VE,STO0000,STOTZ & FATZINGER,938,808 PACKER STREET,,,EASTON,PA,18042,610-515-0103,,1
VE,STO0003,STOWERS MACHINERY CORP,939,PO BOX 14802,,,KNOXVILLE,TN,37914,(865) 546-1414,,5
VE,STO0004,STOFANAK CUSTOM CABINETRY,940,176 NAZARETH PIKE,,,BETHLEHEM,PA,18020,(610) 759-9311,,99
VE,STR0001,STRUCTURAL METAL FABRICATORS,941,1226 LITTLE GAP ROAD,,,PALMERTON,PA,18071,(610) 824-7000,,1
VE,STR0005,"STRAIGHTPOINT, INC.",942,1221 AVENIDA ACASSO,,,CAMARILLO,CA,93012,(805) 246-1462,,1
VE,STU0001,STUART C. IRBY CO.,943,4583 BUCKLEY ROAD,,,LIVERPOOL,NY,13088,(315) 622-0020,,1
VE,SUB0002,SUBURBAN WATER TECHNOLOGY INC,944,1697 SWAMP PIKE,,,GILBERTSVILLE,PA,19525,800-525-6464,,1
VE,SUM0005,SUMMIT RACING EQUIPMENT,945,1200 SOUTHEAST AVE,,,TALLMADGE,OH,44278,800-230-3030,,99
VE,SUM0006,"SUMMIT EQUIPMENT OUTLET, LLC",946,900 SYCAMORE CT,,,MARCO ISLAND,FL,34145,(877) 256-8665,,00
VE,SUN0000,SUNRISE EQUIPMENT LLC,947,5075 NAVARRE ROAD SW,,,CANTON,OH,44706,(800) 325-9336,,1
VE,SUN0003,SUN SOURCE / STS OPERATING INC,948,23851 NETWORK PLACE,,,CHICAGO,IL,60673-1238,(800) 954-5967,,1
VE,SUN0007,SUNS INTERNATIONAL,949,127 RIVERNECK ROAD,,,CHELMSFORD,MA,1824,(978) 349-2329,,99
VE,SUP0006,SUPREME MID ATLANTIC CORP,950,4816 SOLUTION CENTER,,,CHICAGO,IL,60677-4008,(717) 865-4390,,6
VE,SUP0007,"SUPERIOR SIGNALS, INC / TVH PARTS CO",951,DEPT 3654,PO BOX 123654,,DALLAS,TX,75312-3654,(800) 447-3693,,1
VE,SUP0008,SUPERIOR METAL PRODUCTS,952,PO BOX 595,,,POTTSTOWN,PA,19464,(610) 326-0607,,5
VE,SUP0009,SUPERIOR DISTRIBUTORS,953,4 MIDLAND AVE.,,,ELMWOOD PARK,NJ,7407,(201) 797-9490,,99
VE,SUP0010,SUPER SPRINGS INTERNATIONAL IN,954,505 MAPLE AVE,,,CARPINTERIA,CA,93013,805-745-5553,,1
VE,SUP0011,"SUPERIOR SPRING, INC",955,5131 SOUTHWAY S.W.,,,CANTON,OH,44706,(330) 477-7291,,5
VE,SUP0016,SUPPLY HOUSE,956,130 SPAGNOLI RD,,,MELVILLE,NY,11747,(888) 757-4774,,99
VE,SWA0002,"SWAPLOADER USA, LTD.",957,25355 NETWORK PLACE,,,CHICAGO,IL,60673-1253,(888) 767-8000,,1
VE,SWI0001,SWIFT FIRST AID,958,4201 WYOGA LAKE ROAD,STE. 200,,STOW,OH,44224,(800) 642-2752,,1
VE,SWI0003,SWIFT FORKLIFT SERVICES,959,24300 CHENAL PARKWAY,SUITE 4007,,LITTLE ROCK,AR,72223,(501) 366-1640,,1
VE,SYN0000,"SYNERGIS TECHNOLOGIES, LLC",960,18 SOUTH 5TH STREET,SUITE 100,,QUAKERTOWN,PA,18951,(215) 302-3000,,1
VE,SYS0001,SYSTOOLS INC,961,P.O. BOX 36,,,SPRINGVILLE,UT,84663,(888) 900-4529,,99
VE,TAL0001,TALLMAN EQUIPMENT CO. INC.,962,P. O. BOX 704,,,BENSENVILLE,IL,60106,(877) 860-5666,,1
VE,TAS0000,TASC,963,2302 INTERNATIONAL LANE,,,MADISON,WI,53704,800-422-4661,,1
VE,TAS0001,TASCA PARTS CENTER,964,66 STAMP FARM ROAD,,,CRANSTON,RI,2921,(800) 598-1484,,99
VE,TAY0005,TAYLOR COMMUNICATIONS,965,588 N. GULPH RD,SUITE B3,,KING OF PRUSSIA,PA,19406,(610) 491-2926,,1
VE,TDS0001,TDS COMPUTERS LLC,966,P.O. BOX 770169,,,CLEVELAND,OH,44107,(855) 837-2667,,5
VE,TEA0002,TEAMCO INC.,967,27065 KERSLAKE PLACE,,,TEA,SD,57064,(605)-498-0610,,1
VE,TEL0004,"TELOGIS, INC.",968,PO BOX 844183,,,LOS ANGELES,CA,90084-4183,(949) 389-5500,,5
VE,TEL0006,TELFORD FIFTY-FIVE ENTERPRISES,969,3165 QUARRY RD,PO BOX 55,,TELFORD,PA,18969,(215) 723-6771,,99
VE,TEN0001,TENDAIRE INDUSTRIES INC,970,1100 WEST CEDAR ST,,,BERESFORD,SD,57004,1-800-769-3769,,1
VE,TER0000,TEREX SERVICES,971,62831 COLLECTIONS CENTER DRIVE,,,CHICAGO,IL,60693,(262) 547-8500,,1
VE,TER0002,TEREX UTILITIES SOUTH - RENTAL,972,12210 COLLECTIONS CENTER DRIVE,,,CHICAGO,IL,60693,(800) 248-8737,,1
VE,TER0006,RSC BIO SOLUTIONS,973,600 RADIATOR ROAD,,,INDIAN TRAIL,NC,28079,(440) 639-8633,,1
VE,TER0020,"TEREX - SOUTH DAKOTA, INC",974,4726 COLLECTIONS CENTER DRIVE,,,CHICAGO,IL,60693,(605) 882-4000,,1
VE,TER0021,TERMINAL & CONNECTORS,975,5441 NAIMAN PARKWAY,,,SOLON,OH,44139,(440) 836-6147,,99
VE,TES0001,TESSCO INC,976,PO BOX 102885,,,ATLANTA,GA,30368-2885,(800) 472-7373,,1
VE,TGI0000,TG INDUSTRIES,977,1821 HIGHWAY 15 S,,,ARMSTRONG,IA,50514,712-864-3737,,99
VE,THE0000,THE CRANE CENTER,978,PO BOX 907,,,MANSFIELD,OH,44901,(800) 837-0533,,1
VE,THE0002,THERMO KING OF PITTSBURGH,979,13031 ROUTE 30,,,NORTH HUNTINGDON,PA,15642,(724) 863-1555,,1
VE,THE0005,THE LIFTGATE PARTS COMPANY,980,810 SKYLINE DRIVE,,,HUTCHINS,TX,75141,,,00
VE,THE0008,THE HOSE SHOP,981,100 NEW ENGLAND AVE,,,PISCATAWAY,NJ,8854,(732) 562-1000,,00
VE,THI0001,"THIEMAN TAILGATES, INC",982,600 EAST WAYNE STREET,,,CELINA,OH,45822,(800) 524-5210,,1
VE,THI0002,THIN-LITE CORPORATION,983,530 CONSTITUTION AVE.,,,CAMARILLO,CA,93012,(805) 987-5021,,1
VE,THI0004,THINLUX LED,984,333 CITY BLVD. WEST,17TH FLOOR,,ORANGE,CA,92868,714-749-2770,,99
VE,THO0003,1000 BULBS.COM,985,2140 MERRIT DRIVE,,,GARLAND,TX,75041,800-624-4488,,99
VE,TIG0000,TIGERTOWN CLASSIC GLASS,986,550 27TH ST. N.W.,,,MASSILLON,OH,44647,(330) 837-1859,,1
VE,TII0000,HUSKIE TOOLS LLC,987,TIIGER,PO BOX 603525,,CHARLOTTE,NC,28260-3525,(800) 860-6170,,1
VE,TIM0001,TIME WARNER CABLE - NORTHEAST,988,PO BOX 0901,,,CAROL STREAM,IL,60132-0901,877-283-8091,,00
VE,TIM0004,TIME MANUFACTURING COMPANY,989,P.O. BOX 20368,,,WACO,TX,76702,(254) 399-2100,,1
VE,TIM0005,"TIMBREN INDUSTRIES, INC.",990,320 HOPKINS STREET,,,WHITBY,,L1N2B9,(905) 683-5991,,99
VE,TIM1111,TIME FINANCE CORPORATION,991,PO BOX 20368,,,WACO,TX,76702,,,00
VE,TIM9999,TIME MANUFACTURING (RENTAL IN),992,P.O. BOX 20368,,,WACO,TX,76702,(254) 399-2100,,00
VE,TIR0000,TIRECHAIN.COM,993,501 FRANKLIN ST,,,JOHNSTOWN,PA,15901,814-248-3375,,99
VE,TLC0000,TLC CLEANING SERVICE,994,1312 ARCH STREET,,,EMMAUS,PA,18049,610-751-9907,,00
VE,TLC0001,TLC AUTO & TRUCK CENTER INC.,995,230 ROUTE 109,,,FARMINGDALE,NY,11735,(631) 753-2211,,99
VE,TOD0002,TODD'S ENVIROSCAPE'S INC,996,7727 PARIS AVENUE,,,LOUISVILLE,OH,44641,308750768,,1
VE,TOM0000,TOMMY GATE COMPANY,997,33717 N. SCOTTSDALE RD,SUITE 120,,SCOTTSDALE,AZ,85266,(800) 543-8428,,5
VE,TOO0010,TOOLS USA,998,4810 CLOVER ROAD,,,GREENSBORO,NC,27405,800-451-2425,,99
VE,TOR0002,TORQUE-TIGHT,999,2727 OLD HORTON BAY ROAD,,,BOYNE CITY,MI,49712,(888) 783-6245,,99
VE,TRA0002,"TRAK-1 TECHNOLOGY, INC",1000,PO BOX 720972,,,NORMAN,OK,73070,(877) 779-7003,,13
VE,TRA0004,TRAVELERS,1001,CL & SPECIALTY REMITTANCE CTR,,,HARTFORD,CT,06183-1008,,,00
VE,TRA0005,TRACTOR SUPPLY,1002,4020 ERIE AVE SW,STORE 171,,MASSILLON,OH,44646,330-834-9349,,99
VE,TRA0010,TRANSAXLE LLC,1003,PO BOX 83082,,,CHICAGO,IL,60691-3010,800-257-0444,,1
VE,TRA0011,"TRANSFER FLOW, INC",1004,1444 FORTRESS STREET,,,CHICO,CA,95973,(800) 442-0056,,1
VE,TRA0016,TRAYCANA INC.,1005,460 AIME-VINCENT,,,VAUDREUIL-DORION,,J7V 5V5,(866) 790-6464,,99
VE,TRA0017,"TRANSMISSION ENGINEERING, INC.",1006,RUMSEY ELECTRIC CO.,PO BOX 824429,,PHILADELPHIA,PA,19182-4429,(800) 521-3285,,1
VE,TRA0018,"TRAFCON INDUSTRIES, INC.",1007,81 TEXACO ROAD,,,MECHANISBURG,PA,17050,(717) 691-8007,,5
VE,TRA0019,TRANSEDGE TRUCK CENTER,1008,1407 BULLDOG DRIVE,,,ALLENTOWN,PA,18104,(800) 982-9640,,99
VE,TRA0021,TRACEY ROAD EQUIPMENT,1009,300 MIDDLE ROAD,,,HENRIETTA,NY,14467,(585) 334-5120,,1
VE,TRA0024,TRAVELERS,1010,REMITTANCE CENTER,PO BOX 660317,,DALLAS,TX,75266-0317,,,00
VE,TRA0027,TRACTOR SUPPLY,1011,4037 JANDY BLVD,,,NAZARETH,PA,18064,610-746-9562,,00
VE,TRA0032,TRAFFIC PLAN,1012,5300 ASBURY RD,SUITE A,,FARMINGDALE,NJ,7727,(732) 919-0055,,00
VE,TRE0003,TREE & LANDSCAPE EQ TRADER,1013,PO BOX 398,,,WEBSTER CITY,IA,50595,888-237-4195,,1
VE,TRE0005,"TREASURE, STATE OF NEW JERSEY",1014,,,,,,,,,00
VE,TRI0007,"TRIAD TECHNOLOGIES, LLC",1015,PO BOX 932485,,,CLEVELAND,OH,44193,800-420-8575,,1
VE,TRI0008,TRIUS INC,1016,6475 RUSH ROAD,,,BETHLEHEM,PA,18017,(484) 281-3380,,5
VE,TRI0009,TRIPLE K FLEET SERVICE OF CARLISLE,1017,1220 NEWVILLE ROAD,,,CARLISLE,PA,17013,(717) 635-7500,,5
VE,TRI0010,TRI-STATE OVERHEAD CRANE,1018,4000 FEE FEE RAOD,,,BRIDGETON,MO,63044,(314) 869-7200,,99
VE,TRL,TIME RENTAL & LEASING LLC,1019,4884 CORPORATE ST SW,PO BOX 35775,,CANTON,OH,44706,(330) 478-5800,,00
VE,TRL0000,TRL RENTS LLC,1020,PO BOX 35775,4821 CORPORATE ST,,CANTON,OH,44706,(888) 867-6540,,00
VE,TRU0001,TRUCK BODIES & EQUIPMENT INTL,1021,52182 EMBER ROAD,,,LAKE CRYSTAL,MN,56055,(507) 726-2728,,1
VE,TRU0003,"TRUCK LITE CO.,INC.",1022,DEPARTMENT # 78279,P O BOX 78000,>>>> OUR ACCT.# 6533 <<<<<<<<<,DETROIT,MI,48278-0279,(800) 562-5012,,1
VE,TRU0013,"TRUCK SALES & SERVICE, INC.",1023,P O BOX 262,,,MIDVALE,OH,44653,(330) 580-6800,,5
VE,TRU0018,TRUCKPRO,1024,29787 NETWORK PLACE,,,CHICAGO,IL,60673-1787,(610) 837-3284,,1
VE,TRU0019,TRUCK UTILITIES INC,1025,2370 ENGLISH ST,,,SAINT PAUL,MN,55109,(800) 869-1075,,99
VE,TRU0020,TRUCK ENTERPRISES,1026,5740 NORTHWESTERN TURNPIKE,,,KEYSER,WV,26726,(800) 296-5397,,5
